Random,sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url,PDF
0.357944282,205402,J. BoÃ«tius,"CAM, CM",75,76,6500000,23000,27,22/03/1994,178,73,169,1. FSV Mainz 05,German 1. Bundesliga,1,MID,5,,27/08/2018,2022,34,Netherlands,,,,Right,4,4,2,72,69,74,78,44,65,73,69,57,75,72,79,78,60,68,78,79,66,85,73,75,70,68,90,60,69,44,40,75,78,61,72,44,45,40,15,12,9,11,9,,71+2,71+2,71+2,75,74,74,74,75,75+1,75+1,75+1,76,72+2,72+2,72+2,76,64+2,60+2,60+2,60+2,64+2,60+2,52+2,52+2,52+2,60+2,18+2,https://cdn.sofifa.net/players/205/402/22_120.png,https://cdn.sofifa.net/teams/169/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/nl.png,1
0.051562472,246056,E. Vega,"CDM, CM",66,66,600000,500,31,8/03/1990,168,69,110987,Sociedad Deportiva Aucas,Ecuadorian Serie A,1,MID,47,,23/03/2021,2021,57,Ecuador,,,,Left,3,3,1,66,51,63,62,64,68,58,43,55,67,30,63,65,70,62,59,68,65,61,65,84,66,69,73,66,55,66,65,50,61,65,54,67,63,61,11,14,9,6,6,,57+2,57+2,57+2,59,59,59,59,59,60+2,60+2,60+2,61+2,62+2,62+2,62+2,61+2,64+2,65+1,65+1,65+1,64+2,64+2,64+2,64+2,64+2,64+2,15+2,https://cdn.sofifa.net/players/246/056/22_120.png,https://cdn.sofifa.net/teams/110987/60.png,https://cdn.sofifa.net/flags/ec.png,,https://cdn.sofifa.net/flags/ec.png,0
0.962748808,239818,RÃºben Dias,CB,87,91,102500000,170000,24,14/05/1997,187,82,10,Manchester City,English Premier League,1,CB,3,,29/09/2020,2027,38,Portugal,1354,LCB,4,Right,4,2,3,61,38,65,68,88,88,54,29,87,81,32,64,46,48,74,74,57,65,59,87,56,74,78,88,88,22,92,85,39,51,45,81,90,89,85,7,8,13,7,12,,61+3,61+3,61+3,59,60,60,60,59,61+3,61+3,61+3,64+3,70+3,70+3,70+3,64+3,78+3,83+3,83+3,83+3,78+3,80+3,86+3,86+3,86+3,80+3,17+3,https://cdn.sofifa.net/players/239/818/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1354/60.png,https://cdn.sofifa.net/flags/pt.png,4
0.380950234,227928,NÃ©lson Semedo,"RWB, RB",80,81,22000000,81000,27,16/11/1993,177,69,110,Wolverhampton Wanderers,English Premier League,1,CDM,22,,23/09/2020,2023,38,Portugal,1354,SUB,2,Right,3,4,2,82,57,68,81,75,75,76,50,58,75,42,81,61,30,65,79,81,83,87,79,79,74,81,84,67,60,81,76,72,62,38,79,75,79,77,16,12,10,14,12,,69+2,69+2,69+2,74,72,72,72,74,73+2,73+2,73+2,75+2,73+2,73+2,73+2,75+2,78+2,75+2,75+2,75+2,78+2,77+2,75+2,75+2,75+2,77+2,21+2,https://cdn.sofifa.net/players/227/928/22_120.png,https://cdn.sofifa.net/teams/110/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1354/60.png,https://cdn.sofifa.net/flags/pt.png,1
0.023965396,254416,M. Ovejero,ST,63,63,230000,500,34,23/11/1986,170,72,114577,Club Always Ready,Liga de FÃºtbol Profesional Boliviano,1,ST,16,,1/01/2018,2021,52,Argentina,,,,Right,2,4,1,82,64,58,68,35,47,52,65,47,63,55,67,69,65,53,65,85,80,84,54,85,66,30,36,48,64,63,32,62,56,65,60,28,43,24,11,14,8,10,11,,63,63,63,65-2,64-1,64-1,64-1,65-2,64-1,64-1,64-1,62+1,56+2,56+2,56+2,62+1,48+2,47+2,47+2,47+2,48+2,47+2,43+2,43+2,43+2,47+2,16+2,https://cdn.sofifa.net/players/254/416/22_120.png,https://cdn.sofifa.net/teams/114577/60.png,https://cdn.sofifa.net/flags/bo.png,,https://cdn.sofifa.net/flags/ar.png,0
0.435253048,230211,Vanderlei CÃµembra,"RB, LB",71,71,2000000,7000,21,29/02/2000,166,64,115530,CuiabÃ¡,Campeonato Brasileiro SÃ©rie A,1,CB,2,,8/07/2021,2024,54,Brazil,,,,Right,3,3,1,87,36,60,68,64,67,64,28,50,67,46,66,53,31,52,69,91,84,78,61,75,47,66,85,68,38,43,68,53,57,38,66,62,69,65,11,6,13,12,6,,55+2,55+2,55+2,63,59,59,59,63,61+2,61+2,61+2,65+2,62+2,62+2,62+2,65+2,70+1,65+2,65+2,65+2,70+1,69+2,63+2,63+2,63+2,69+2,15+2,https://cdn.sofifa.net/players/230/211/22_120.png,https://cdn.sofifa.net/teams/115530/60.png,https://cdn.sofifa.net/flags/br.png,,https://cdn.sofifa.net/flags/br.png,0
0.768200637,232898,T. Morishima,"CF, LM, CM",71,76,2900000,8000,24,25/04/1997,175,67,113157,Sanfrecce Hiroshima,Japanese J. League Division 1,1,ST,10,,1/01/2016,2022,163,Japan,,,,Right,3,3,1,77,67,72,71,39,61,70,67,49,72,56,70,68,76,71,72,78,77,76,69,72,69,62,71,59,70,53,51,71,75,56,66,32,36,31,13,15,6,15,6,,67+2,67+2,67+2,72,71,71,71,72,72+2,72+2,72+2,72+2,69+2,69+2,69+2,72+2,59+2,57+2,57+2,57+2,59+2,56+2,48+2,48+2,48+2,56+2,18+2,https://cdn.sofifa.net/players/232/898/22_120.png,https://cdn.sofifa.net/teams/113157/60.png,https://cdn.sofifa.net/flags/jp.png,,https://cdn.sofifa.net/flags/jp.png,5
0.30691351,216437,Wallace,CB,71,73,2000000,9000,26,14/10/1994,191,85,113259,Yeni Malatyaspor,Turkish SÃ¼per Lig,1,CB,13,,30/09/2020,2022,54,Brazil,,,,Right,2,2,2,65,28,44,49,71,74,34,21,72,59,36,45,33,29,50,52,63,66,46,70,37,40,74,51,85,26,76,71,25,31,45,68,72,70,69,15,11,11,10,11,,47+2,47+2,47+2,45,45,45,45,45,45+2,45+2,45+2,47+2,50+2,50+2,50+2,47+2,60+2,63+2,63+2,63+2,60+2,63+2,71+2,71+2,71+2,63+2,18+2,https://cdn.sofifa.net/players/216/437/22_120.png,https://cdn.sofifa.net/teams/113259/60.png,https://cdn.sofifa.net/flags/tr.png,,https://cdn.sofifa.net/flags/br.png,2
0.032272747,240323,J. Earing,"CAM, CM",62,70,900000,3000,22,21/01/1999,182,80,1803,Walsall,English League Two,4,AM,17,,1/07/2021,2023,14,England,,,,Right,4,2,1,72,59,61,63,51,57,56,57,44,63,55,63,58,56,61,61,73,71,70,58,72,64,65,70,54,59,45,52,58,62,55,61,51,54,49,6,11,8,7,7,,59+2,59+2,59+2,62,61,61,61,62,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,59+2,57+2,57+2,57+2,59+2,57+2,53+2,53+2,53+2,57+2,13+2,https://cdn.sofifa.net/players/240/323/22_120.png,https://cdn.sofifa.net/teams/1803/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png,8
0.358126544,233068,IvÃ¡n GonzÃ¡lez,"CB, RB",66,66,575000,700,31,2/02/1990,181,73,113298,FC Goa,Indian Super League,1,CB,24,,11/08/2020,2022,45,Spain,,,,Right,3,2,1,67,46,52,53,65,79,59,36,53,56,51,48,57,32,54,53,66,68,59,60,70,63,81,83,76,52,81,69,50,41,39,71,64,67,66,12,6,5,10,6,,53+2,53+2,53+2,53,52,52,52,53,51+2,51+2,51+2,55+2,55+2,55+2,55+2,55+2,64+2,63+2,63+2,63+2,64+2,65+1,66,66,66,65+1,14+2,https://cdn.sofifa.net/players/233/068/22_120.png,https://cdn.sofifa.net/teams/113298/60.png,https://cdn.sofifa.net/flags/in.png,,https://cdn.sofifa.net/flags/es.png,0
0.714024481,207887,F. Schnellhardt,"CM, CDM",67,68,1200000,6000,27,12/01/1994,180,73,110502,SV Darmstadt 98,German 2. Bundesliga,2,CDM,8,,1/07/2019,2022,21,Germany,,,,Left,3,3,1,70,63,65,71,57,70,53,62,45,70,55,71,65,64,66,70,80,62,77,70,74,67,71,73,72,65,59,60,55,70,57,68,61,55,54,16,11,12,9,14,,64+2,64+2,64+2,67,67,67,67,67,68,68,68,67+1,67+1,67+1,67+1,67+1,63+2,65+2,65+2,65+2,63+2,62+2,60+2,60+2,60+2,62+2,19+2,https://cdn.sofifa.net/players/207/887/22_120.png,https://cdn.sofifa.net/teams/110502/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png,1
0.317115057,198023,Ximo Navarro,"RB, CB",74,74,3100000,19000,31,23/01/1990,176,75,463,Deportivo AlavÃ©s,Spain Primera Division,1,CB,23,,6/07/2018,2022,45,Spain,,,,Right,3,2,1,73,47,65,68,70,76,70,36,69,71,32,65,61,42,64,71,71,75,71,70,69,64,81,87,69,55,79,72,62,59,48,68,70,70,71,12,7,13,10,13,,61+2,61+2,61+2,64,63,63,63,64,64+2,64+2,64+2,67+2,67+2,67+2,67+2,67+2,72+2,71+2,71+2,71+2,72+2,72+2,71+2,71+2,71+2,72+2,17+2,https://cdn.sofifa.net/players/198/023/22_120.png,https://cdn.sofifa.net/teams/463/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,0
0.980757626,239750,J. Valoyes,CB,61,61,110000,500,34,30/11/1986,190,77,114511,Sport Huancayo,Peruvian Primera DivisiÃ³n,1,CB,4,,1/01/2020,2021,56,Colombia,,,,Right,3,2,1,59,28,41,41,63,61,36,28,46,52,29,31,39,24,34,43,61,57,47,62,77,38,72,63,57,17,65,66,34,35,33,48,63,66,64,7,9,6,5,13,,41+2,41+2,41+2,41,41,41,41,41,41+2,41+2,41+2,43+2,45+2,45+2,45+2,43+2,56+2,56+2,56+2,56+2,56+2,58+2,61,61,61,58+2,14+2,https://cdn.sofifa.net/players/239/750/22_120.png,https://cdn.sofifa.net/teams/114511/60.png,https://cdn.sofifa.net/flags/pe.png,,https://cdn.sofifa.net/flags/co.png,0
0.208676737,200353,A. Soumaoro,CB,75,76,5000000,28000,29,18/06/1992,187,91,189,Bologna,Italian Serie A,1,CB,5,,2/07/2021,2024,18,France,,,,Right,3,2,1,56,37,55,55,74,80,57,31,77,73,35,47,31,36,56,61,52,60,53,66,65,48,84,61,89,42,79,72,34,32,40,75,74,75,73,6,10,8,16,14,,52+2,52+2,52+2,51,50,50,50,51,51+2,51+2,51+2,53+2,56+2,56+2,56+2,53+2,66+2,68+2,68+2,68+2,66+2,68+2,75+1,75+1,75+1,68+2,17+2,https://cdn.sofifa.net/players/200/353/22_120.png,https://cdn.sofifa.net/teams/189/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/fr.png,1
0.783820448,245992,B. Gilmour,"CM, CDM",72,86,5500000,43000,20,11/06/2001,170,66,1792,Norwich City,English Premier League,1,CDM,8,Chelsea,,2022,42,Scotland,,,,Right,3,3,1,67,54,70,73,68,55,60,53,50,77,59,72,58,54,74,74,71,64,76,75,77,49,58,65,44,58,68,70,58,74,53,69,68,73,64,9,7,9,13,12,,60+2,60+2,60+2,68,67,67,67,68,70+2,70+2,70+2,69+2,72+2,72+2,72+2,69+2,69+2,71+2,71+2,71+2,69+2,68+2,65+2,65+2,65+2,68+2,17+2,https://cdn.sofifa.net/players/245/992/22_120.png,https://cdn.sofifa.net/teams/1792/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-sct.png,14
0.791471253,239808,M. SÃ¡Äek,"CDM, CAM, RB",73,77,4000000,750,24,19/09/1996,178,72,267,AC Sparta Praha,Czechia Gambrinus Liga,1,CDM,16,,1/07/2016,2023,12,Czechia,,,,Right,4,3,1,75,63,71,74,69,72,68,59,61,75,64,74,63,60,71,73,77,73,80,73,78,69,74,82,65,67,75,70,67,70,61,74,72,69,69,12,14,14,12,5,,68+2,68+2,68+2,71,70,70,70,71,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,73+2,72+2,72+2,72+2,73+2,72+2,70+2,70+2,70+2,72+2,18+2,https://cdn.sofifa.net/players/239/808/22_120.png,https://cdn.sofifa.net/teams/267/60.png,https://cdn.sofifa.net/flags/cz.png,,https://cdn.sofifa.net/flags/cz.png,4
0.686527387,237160,R. Williams,CB,64,70,850000,2000,22,3/09/1998,188,80,142,Doncaster Rovers,English League One,3,CB,6,,1/07/2021,2023,14,England,,,,Right,3,2,1,80,34,47,52,63,75,32,29,62,58,37,51,35,36,55,50,77,82,69,54,47,43,66,72,81,35,66,62,29,43,49,51,63,64,63,7,5,6,6,9,,48+2,48+2,48+2,49,48,48,48,49,49+2,49+2,49+2,51+2,52+2,52+2,52+2,51+2,59+2,60+2,60+2,60+2,59+2,61+2,64+2,64+2,64+2,61+2,12+2,https://cdn.sofifa.net/players/237/160/22_120.png,https://cdn.sofifa.net/teams/142/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png,6
0.881821051,207828,C. Stockton,ST,65,66,825000,3000,27,13/03/1994,186,75,357,Morecambe,English League One,3,ST,9,,1/07/2019,2023,14,England,,,,Right,3,2,1,67,64,52,63,32,76,41,65,64,58,57,61,52,42,49,64,65,68,65,63,68,66,84,80,81,60,55,25,66,59,60,60,32,34,12,15,16,12,12,11,,65+1,65+1,65+1,61,63,63,63,61,62+2,62+2,62+2,61+2,58+2,58+2,58+2,61+2,47+2,48+2,48+2,48+2,47+2,45+2,46+2,46+2,46+2,45+2,19+2,https://cdn.sofifa.net/players/207/828/22_120.png,https://cdn.sofifa.net/teams/357/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png,1
0.467322167,239586,D. KovaÄiÄ‡,CB,63,65,500000,2000,27,5/01/1994,192,86,115716,FC U Craiova 1948,Romanian Liga I,1,CB,4,,1/07/2021,2022,10,Croatia,,,,Right,2,2,1,60,22,35,42,62,71,27,17,56,52,26,28,18,19,42,52,55,64,46,58,63,31,67,62,80,22,62,64,23,18,22,60,62,64,61,11,7,8,11,11,,40+2,40+2,40+2,38,37,37,37,38,38+2,38+2,38+2,40+2,43+2,43+2,43+2,40+2,54+2,57+2,57+2,57+2,54+2,57+2,63+2,63+2,63+2,57+2,15+2,https://cdn.sofifa.net/players/239/586/22_120.png,https://cdn.sofifa.net/teams/115716/60.png,https://cdn.sofifa.net/flags/ro.png,,https://cdn.sofifa.net/flags/hr.png,2
0.005145509,239211,B. Moussiti-Oko,"ST, CF",69,72,1800000,4000,26,28/01/1995,184,89,614,AC Ajaccio,French Ligue 2,2,ST,11,,10/07/2020,2023,107,Congo,,,,Right,2,2,1,55,69,47,63,27,78,40,72,73,61,59,66,30,27,38,68,56,55,48,61,49,74,77,76,91,62,48,21,69,47,64,60,24,20,23,14,10,11,8,6,,69+2,69+2,69+2,61,64,64,64,61,61+2,61+2,61+2,60+2,55+2,55+2,55+2,60+2,45+2,45+2,45+2,45+2,45+2,43+2,44+2,44+2,44+2,43+2,15+2,https://cdn.sofifa.net/players/239/211/22_120.png,https://cdn.sofifa.net/teams/614/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/cg.png,3
0.402111309,237383,A. Bastoni,CB,80,89,44500000,77000,22,13/04/1999,190,75,44,Inter,Italian Serie A,1,CB,95,,31/08/2017,2024,27,Italy,1343,SUB,23,Left,3,2,1,65,33,65,69,82,80,67,26,81,72,35,68,43,36,73,72,62,68,58,78,57,49,71,81,81,25,80,83,39,57,47,77,80,84,80,11,5,9,11,12,,56+2,56+2,56+2,60,58,58,58,60,60+2,60+2,60+2,64+2,67+2,67+2,67+2,64+2,76+2,77+2,77+2,77+2,76+2,77+2,80+2,80+2,80+2,77+2,17+2,https://cdn.sofifa.net/players/237/383/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1343/60.png,https://cdn.sofifa.net/flags/it.png,9
0.424792376,230280,Antonaldinho,CB,76,76,3600000,30000,33,29/02/1988,188,82,1035,Clube AtlÃ©tico Mineiro,Campeonato Brasileiro SÃ©rie A,1,CB,14,,13/08/2021,2024,54,Brazil,,,,Right,3,2,1,68,36,56,60,79,80,46,38,70,68,21,55,44,30,62,62,74,63,70,63,64,37,80,83,79,34,80,76,36,49,39,60,82,81,76,15,13,14,9,7,,52+2,52+2,52+2,55,53,53,53,55,56+2,56+2,56+2,58+2,61+2,61+2,61+2,58+2,69+2,72+2,72+2,72+2,69+2,71+2,76,76,76,71+2,17+2,https://cdn.sofifa.net/players/230/280/22_120.png,https://cdn.sofifa.net/teams/1035/60.png,https://cdn.sofifa.net/flags/br.png,,https://cdn.sofifa.net/flags/br.png,0
0.955064602,209737,Ã‰verton Luiz,"CDM, CM",68,68,600000,3000,33,24/05/1988,173,70,111065,Real Salt Lake,USA Major League Soccer,1,CDM,25,,4/12/2019,2021,54,Brazil,,,,Right,3,2,1,48,55,65,67,67,66,63,42,56,69,57,67,38,70,65,68,56,42,61,68,78,76,73,58,65,64,75,70,47,64,57,67,70,64,68,10,8,10,14,11,,58+2,58+2,58+2,60,60,60,60,60,62+2,62+2,62+2,61+2,65+2,65+2,65+2,61+2,64+2,67+1,67+1,67+1,64+2,64+2,67+1,67+1,67+1,64+2,17+2,https://cdn.sofifa.net/players/209/737/22_120.png,https://cdn.sofifa.net/teams/111065/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/br.png,0
0.431136591,204277,Roque Mesa,"CM, CDM",76,76,6000000,12000,32,7/06/1989,171,74,462,Real Valladolid CF,Spanish Segunda DivisiÃ³n,2,MID,17,,5/10/2020,2023,45,Spain,,,,Right,3,3,1,66,67,76,75,68,79,67,68,32,80,37,73,76,67,79,76,67,65,75,74,83,66,71,76,80,70,82,71,73,77,75,75,69,75,74,15,8,7,11,9,,67+2,67+2,67+2,72,72,72,72,72,75+1,75+1,75+1,73+2,76,76,76,73+2,73+2,76,76,76,73+2,71+2,70+2,70+2,70+2,71+2,18+2,https://cdn.sofifa.net/players/204/277/22_120.png,https://cdn.sofifa.net/teams/462/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,0
0.858739739,196873,F. Flores,"CDM, CM, CB",65,65,500000,500,31,30/04/1990,181,88,110990,Deportivo TÃ¡chira FC,Venezuelan Primera DivisiÃ³n,1,MID,6,,12/01/2021,2021,61,Venezuela,,,,Right,3,2,1,68,46,62,58,62,70,58,39,56,70,47,55,39,50,62,61,68,68,63,60,60,56,67,76,67,52,73,55,46,60,51,59,66,65,65,11,15,16,14,16,,54+2,54+2,54+2,58,56,56,56,58,59+2,59+2,59+2,60+2,61+2,61+2,61+2,60+2,64+1,64+1,64+1,64+1,64+1,64+1,64+1,64+1,64+1,64+1,19+2,https://cdn.sofifa.net/players/196/873/22_120.png,https://cdn.sofifa.net/teams/110990/60.png,https://cdn.sofifa.net/flags/ve.png,,https://cdn.sofifa.net/flags/ve.png,0
0.18937925,218633,F. Piasecki,ST,64,67,775000,2000,26,4/05/1995,186,77,114004,PGE FKS Stal Mielec,Polish T-Mobile Ekstraklasa,1,ST,99,ÅšlÄ…sk WrocÅ‚aw,,2022,37,Poland,,,,Right,3,3,1,76,63,54,62,35,73,51,65,58,63,56,60,51,31,55,63,75,77,74,57,62,63,72,69,78,59,68,37,64,49,62,58,36,29,27,10,9,9,15,9,,64+2,64+2,64+2,62,62,62,62,62,61+2,61+2,61+2,62+2,57+2,57+2,57+2,62+2,51+2,50+2,50+2,50+2,51+2,49+2,48+2,48+2,48+2,49+2,16+2,https://cdn.sofifa.net/players/218/633/22_120.png,https://cdn.sofifa.net/teams/114004/60.png,https://cdn.sofifa.net/flags/pl.png,,https://cdn.sofifa.net/flags/pl.png,3
0.850310639,235374,M. Lazzari,RWB,81,81,25000000,64000,27,29/11/1993,174,67,46,Lazio,Italian Serie A,1,CB,29,,12/07/2019,2024,27,Italy,,,,Right,3,3,2,92,62,76,82,70,65,83,67,44,78,59,82,68,58,75,81,93,92,89,78,89,53,39,86,56,57,66,73,74,74,55,76,72,75,69,14,6,11,5,11,,69+2,69+2,69+2,79,76,76,76,79,77+2,77+2,77+2,80+1,77+2,77+2,77+2,80+1,79+2,75+2,75+2,75+2,79+2,77+2,68+2,68+2,68+2,77+2,17+2,https://cdn.sofifa.net/players/235/374/22_120.png,https://cdn.sofifa.net/teams/46/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png,0
0.213256646,213619,S. SÃ¡ez,ST,68,68,400000,1000,36,24/01/1985,178,80,112535,UniÃ³n La Calera,Chilian Campeonato Nacional,1,ST,18,,13/01/2020,2021,52,Argentina,,,,Right,3,3,1,64,67,49,67,25,68,40,70,70,58,65,68,52,44,42,68,58,68,65,68,59,69,62,51,78,57,65,18,72,48,75,62,28,15,14,8,6,7,9,8,,68,68,68,63,65,65,65,63,62+2,62+2,62+2,60+2,54+2,54+2,54+2,60+2,43+2,43+2,43+2,43+2,43+2,40+2,42+2,42+2,42+2,40+2,14+2,https://cdn.sofifa.net/players/213/619/22_120.png,https://cdn.sofifa.net/teams/112535/60.png,https://cdn.sofifa.net/flags/cl.png,,https://cdn.sofifa.net/flags/ar.png,0
0.346131858,251336,M. JarjuÃ©,CB,65,71,1000000,4000,23,30/09/1997,188,88,700,IF Elfsborg,Swedish Allsvenskan,1,CB,5,FK Austria Wien,,2021,116,Gambia,,,,Right,3,2,1,63,35,46,55,63,77,36,34,66,61,22,54,28,25,58,57,57,67,56,54,51,36,73,65,88,41,67,54,26,28,36,52,62,67,65,9,9,10,11,14,,48+2,48+2,48+2,48,47,47,47,48,48+2,48+2,48+2,50+2,51+2,51+2,51+2,50+2,58+2,60+2,60+2,60+2,58+2,59+2,65+2,65+2,65+2,59+2,15+2,https://cdn.sofifa.net/players/251/336/22_120.png,https://cdn.sofifa.net/teams/700/60.png,https://cdn.sofifa.net/flags/se.png,,https://cdn.sofifa.net/flags/gm.png,6
0.983906595,230427,Elildo Petri,"RM, CAM",75,75,6000000,32000,25,29/02/1996,172,71,383,Palmeiras,Campeonato Brasileiro SÃ©rie A,1,MID,17,,8/07/2021,2024,54,Brazil,,,,Right,4,2,1,73,68,75,77,29,67,71,65,43,83,67,80,74,69,76,76,73,73,72,73,73,75,33,61,73,69,70,28,71,66,68,68,32,25,15,15,9,9,8,6,,70+2,70+2,70+2,74,73,73,73,74,74+1,74+1,74+1,74+1,69+2,69+2,69+2,74+1,55+2,55+2,55+2,55+2,55+2,49+2,44+2,44+2,44+2,49+2,16+2,https://cdn.sofifa.net/players/230/427/22_120.png,https://cdn.sofifa.net/teams/383/60.png,https://cdn.sofifa.net/flags/br.png,,https://cdn.sofifa.net/flags/br.png,0
0.622463508,188289,E. RiviÃ¨re,ST,67,67,850000,5000,31,3/03/1990,182,76,110734,Crotone,Italian Serie B,2,ST,97,,11/09/2020,2022,18,France,,,,Right,3,2,1,76,68,57,64,31,59,55,67,72,61,72,64,57,49,52,60,76,76,77,62,65,71,84,54,60,63,56,24,70,58,71,62,19,34,30,9,10,16,10,16,,67,67,67,65,65,65,65,65,63+2,63+2,63+2,63+2,57+2,57+2,57+2,63+2,48+2,45+2,45+2,45+2,48+2,47+2,44+2,44+2,44+2,47+2,17+2,https://cdn.sofifa.net/players/188/289/22_120.png,https://cdn.sofifa.net/teams/110734/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/fr.png,0
0.379205971,182228,J. Huyghebaert,"LB, CB, LWB",64,64,400000,2000,32,7/01/1989,180,72,115716,FC U Craiova 1948,Romanian Liga I,1,CB,5,,13/07/2020,2022,7,Belgium,,,,Left,2,2,1,66,41,60,59,62,65,62,32,47,62,36,55,54,45,59,60,64,68,66,63,70,60,65,63,65,38,66,65,51,60,43,66,64,63,60,15,7,12,16,10,,52+2,52+2,52+2,56,55,55,55,56,57+2,57+2,57+2,58+2,59+2,59+2,59+2,58+2,63+1,62+2,62+2,62+2,63+1,62+2,62+2,62+2,62+2,62+2,18+2,https://cdn.sofifa.net/players/182/228/22_120.png,https://cdn.sofifa.net/teams/115716/60.png,https://cdn.sofifa.net/flags/ro.png,,https://cdn.sofifa.net/flags/be.png,0
0.192991371,232894,T. Iwanami,CB,69,71,1500000,6000,27,18/06/1994,186,72,111575,Urawa Red Diamonds,Japanese J. League Division 1,1,CB,4,,26/12/2017,2022,163,Japan,,,,Right,3,2,1,66,24,55,50,68,73,24,15,69,70,27,34,25,28,74,64,64,67,64,66,55,44,79,70,75,20,68,65,28,58,31,55,72,68,65,9,14,13,12,8,,46+2,46+2,46+2,46,47,47,47,46,52+2,52+2,52+2,51+2,59+2,59+2,59+2,51+2,61+2,68+2,68+2,68+2,61+2,63+2,69+2,69+2,69+2,63+2,17+2,https://cdn.sofifa.net/players/232/894/22_120.png,https://cdn.sofifa.net/teams/111575/60.png,https://cdn.sofifa.net/flags/jp.png,,https://cdn.sofifa.net/flags/jp.png,2
0.218524315,184913,D. Hubert,"CDM, CM",68,68,600000,6000,33,12/02/1988,184,79,15005,SV Zulte Waregem,Belgian Jupiler Pro League,1,AM,6,,1/07/2021,2023,7,Belgium,,,,Right,3,2,1,45,61,64,55,67,71,59,52,66,66,64,49,57,54,64,56,52,40,60,61,61,74,53,74,69,69,79,75,47,68,65,72,72,61,58,13,14,16,9,12,,58+2,58+2,58+2,55,56,56,56,55,58+2,58+2,58+2,57+2,62+2,62+2,62+2,57+2,62+2,67+1,67+1,67+1,62+2,62+2,66+2,66+2,66+2,62+2,18+2,https://cdn.sofifa.net/players/184/913/22_120.png,https://cdn.sofifa.net/teams/15005/60.png,https://cdn.sofifa.net/flags/be.png,,https://cdn.sofifa.net/flags/be.png,0
0.253942468,198195,P. SliÅ¡koviÄ‡,ST,65,65,700000,2000,30,21/02/1991,193,91,114398,TÃ¼rkgÃ¼cÃ¼ MÃ¼nchen,German 3. Bundesliga,3,ST,25,,28/08/2020,2022,10,Croatia,,,,Right,3,2,1,66,65,42,57,33,77,39,69,71,50,56,56,55,40,36,60,62,69,58,61,42,65,56,65,90,58,63,24,68,33,63,63,33,28,32,7,11,14,16,12,,65,65,65,57,59,59,59,57,55+2,55+2,55+2,55+2,49+2,49+2,49+2,55+2,46+2,44+2,44+2,44+2,46+2,45+2,47+2,47+2,47+2,45+2,17+2,https://cdn.sofifa.net/players/198/195/22_120.png,https://cdn.sofifa.net/teams/114398/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/hr.png,0
